DateTime,StopName,VehicleID
2018-10-02 07:14,Union,37
2018-10-02 07:17,Hawley IB,891
2018-10-02 07:18,Main and Front OB,891
2018-10-02 07:19,Main and Murray IB,891
2018-10-02 07:19,Main and Murray IB,891
2018-10-02 07:19,Main and Murray IB,891
2018-10-02 07:19,Main and Murray IB,891
2018-10-02 07:19,Main and Murray IB,891
2018-10-02 07:20,Main and Mather,891
2018-10-02 07:20,Main and Mather,891
2018-10-02 07:22,Main and Schiller IB,891
2018-10-02 07:22,Main and Schiller IB,891
2018-10-02 07:22,Main and Schiller IB,891
2018-10-02 07:25,Floral and Main OB,37
2018-10-02 07:25,Floral and Cleveland IB,891
2018-10-02 07:25,Floral and Cleveland IB,891
2018-10-02 07:26,Floral and Roberts IB,891
2018-10-02 07:27,Main and Schiller OB,37
2018-10-02 07:28,Main and Cedar OB,37
2018-10-02 07:33,UDC,37
2018-10-02 07:34,UDC,37
2018-10-02 07:35,UDC,37
2018-10-02 07:36,UDC,37
2018-10-02 07:37,UDC,37
2018-10-02 07:38,UDC,37
2018-10-02 07:38,UDC,37
2018-10-02 07:39,Union,891
2018-10-02 07:42,Leroy St and Front,37
2018-10-02 07:43,Leroy St and Murray IB,37
2018-10-02 07:43,Leroy St and Murray IB,37
2018-10-02 07:43,Leroy St and Murray IB,37
2018-10-02 07:43,Leroy St and Murray IB,37
2018-10-02 07:43,Leroy St and Murray IB,37
2018-10-02 07:43,Leroy St and Murray IB,37
2018-10-02 07:43,Leroy St and Murray IB,37
2018-10-02 07:43,Leroy St and Murray IB,37
2018-10-02 07:43,Leroy St and Murray IB,37
2018-10-02 07:43,Leroy St and Murray IB,37
2018-10-02 07:43,Leroy St and Murray IB,37
2018-10-02 07:43,Leroy St and Murray IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:44,Leroy St and Chestnut IB,37
2018-10-02 07:45,Leroy St and Chestnut IB,37
2018-10-02 07:45,Leroy St and Chestnut IB,37
2018-10-02 07:45,Leroy St and Laurel IB,37
2018-10-02 07:46,Beethoven and Leroy,37
2018-10-02 07:46,Beethoven and Leroy,37
2018-10-02 07:46,Beethoven and Leroy,37
2018-10-02 07:49,Riverside and Margaret OB,37
2018-10-02 08:16,Union,891
2018-10-02 08:26,UDC,528
2018-10-02 08:26,UDC,528
2018-10-02 08:26,UDC,528
2018-10-02 08:26,UDC,528
2018-10-02 08:26,UDC,528
2018-10-02 08:26,UDC,528
2018-10-02 08:26,UDC,528
2018-10-02 08:30,Leroy St and Front,528
2018-10-02 08:30,Leroy St and Murray IB,528
2018-10-02 08:31,Leroy St and Murray IB,528
2018-10-02 08:31,Leroy St and Murray IB,528
2018-10-02 08:31,Leroy St and Murray IB,528
2018-10-02 08:31,Leroy St and Murray IB,528
2018-10-02 08:31,Leroy St and Murray IB,528
2018-10-02 08:31,Leroy St and Murray IB,528
2018-10-02 08:31,Leroy St and Murray IB,528
2018-10-02 08:32,Main and Murray OB,891
2018-10-02 08:32,Leroy St and Chestnut IB,528
2018-10-02 08:32,Main and Murray OB,891
2018-10-02 08:32,Leroy St and Chestnut IB,528
2018-10-02 08:32,Leroy St and Chestnut IB,528
2018-10-02 08:32,Main and Murray OB,891
2018-10-02 08:33,Leroy St and Laurel IB,528
2018-10-02 08:45,Leroy St and Front,891
2018-10-02 08:45,Leroy St and Front,891
2018-10-02 08:45,Leroy St and Front,891
2018-10-02 08:46,Leroy St and Murray IB,891
2018-10-02 08:46,Leroy St and Murray IB,891
