DateTime,StopName,VehicleID
2018-10-04 07:11,UDC IB,891
2018-10-04 07:18,Main and Front OB,891
2018-10-04 07:18,Main and Front OB,891
2018-10-04 07:19,Main and Murray IB,891
2018-10-04 07:19,Main and Murray IB,891
2018-10-04 07:19,Main and Murray IB,891
2018-10-04 07:20,Main and Mather,891
2018-10-04 07:21,Main and Cedar IB,891
2018-10-04 07:25,Floral and Main IB,891
2018-10-04 07:26,Riverside and Beethoven OB,526
2018-10-04 07:31,Leroy St and Murray OB,526
2018-10-04 07:31,Leroy St and Murray OB,526
2018-10-04 07:35,Main and Mather,21
2018-10-04 07:37,Main and Clarke IB,21
2018-10-04 07:37,Main and Clarke IB,21
2018-10-04 07:39,Main and Front OB,526
2018-10-04 07:41,Main and Mather,526
2018-10-04 07:41,Floral and Main IB,21
2018-10-04 07:42,Main and Clarke IB,526
2018-10-04 07:43,Main and Schiller IB,526
2018-10-04 07:43,Main and Schiller IB,526
2018-10-04 07:44,Union,889
2018-10-04 07:46,Floral and Main IB,526
2018-10-04 07:47,Hawley IB,37
2018-10-04 07:47,Hawley IB,37
2018-10-04 07:47,Hawley IB,37
2018-10-04 07:47,Hawley IB,37
2018-10-04 07:47,Hawley IB,37
2018-10-04 07:47,Hawley IB,37
2018-10-04 07:47,Hawley IB,37
2018-10-04 07:47,Hawley IB,37
2018-10-04 07:48,Hawley IB,37
2018-10-04 07:50,Main and Murray IB,37
2018-10-04 07:50,Main and Murray IB,37
2018-10-04 07:50,Main and Murray IB,37
2018-10-04 07:50,Main and Murray IB,37
2018-10-04 07:50,Main and Murray IB,37
2018-10-04 07:50,Main and Murray IB,37
2018-10-04 07:51,Main and Mather,37
2018-10-04 07:51,Main and Mather,37
2018-10-04 07:51,Main and Mather,37
2018-10-04 07:51,Main and Mather,37
2018-10-04 07:52,Main and Cedar IB,37
2018-10-04 07:53,Main and Cedar IB,37
2018-10-04 07:53,Main and Cedar IB,37
2018-10-04 07:53,Main and Clarke IB,37
2018-10-04 07:53,Main and Clarke IB,37
2018-10-04 07:53,Main and Clarke IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:55,Main and Schiller IB,37
2018-10-04 07:56,Main and Helen IB,37
2018-10-04 07:58,Leroy St and Chestnut OB,889
2018-10-04 07:59,Floral and Cleveland IB,37
2018-10-04 07:59,Floral and Cleveland IB,37
2018-10-04 08:01,Floral and Roberts OB,37
2018-10-04 08:01,Floral and Harrison OB,37
2018-10-04 08:03,UDC IB,889
2018-10-04 08:03,UDC IB,889
2018-10-04 08:03,UDC IB,889
2018-10-04 08:03,UDC IB,889
2018-10-04 08:03,UDC IB,889
2018-10-04 08:03,UDC IB,889
2018-10-04 08:03,UDC IB,889
2018-10-04 08:03,UDC IB,889
2018-10-04 08:03,UDC IB,889
2018-10-04 08:04,UDC IB,889
2018-10-04 08:04,UDC IB,889
2018-10-04 08:04,UDC IB,889
2018-10-04 08:04,UDC IB,889
2018-10-04 08:04,UDC IB,889
2018-10-04 08:07,Hawley IB,889
2018-10-04 08:08,Main and Front OB,889
2018-10-04 08:08,Main and Front OB,889
2018-10-04 08:10,Main and Murray IB,889
2018-10-04 08:10,Main and Murray IB,889
2018-10-04 08:10,Main and Murray IB,889
2018-10-04 08:10,Main and Murray IB,889
2018-10-04 08:10,Main and Murray IB,889
2018-10-04 08:11,Main and Mather,889
2018-10-04 08:11,Main and Mather,889
2018-10-04 08:11,Main and Mather,889
2018-10-04 08:11,Main and Mather,889
2018-10-04 08:11,Main and Mather,889
2018-10-04 08:11,Main and Mather,889
2018-10-04 08:11,Main and Mather,889
2018-10-04 08:11,Main and Mather,889
2018-10-04 08:11,Main and Mather,889
2018-10-04 08:11,Main and Mather,889
2018-10-04 08:11,Main and Mather,889
2018-10-04 08:11,Main and Mather,889
2018-10-04 08:12,Main and Cedar IB,21
2018-10-04 08:12,Main and Cedar IB,21
2018-10-04 08:12,Main and Cedar IB,21
2018-10-04 08:13,Main and Clarke IB,889
2018-10-04 08:13,Main and Clarke IB,889
2018-10-04 08:13,Main and Clarke IB,889
2018-10-04 08:13,Main and Clarke IB,889
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:14,Main and Schiller IB,21
2018-10-04 08:15,Main and Helen IB,889
2018-10-04 08:15,Union,43
2018-10-04 08:15,Main and Crary,889
2018-10-04 08:16,Main and Crary,889
2018-10-04 08:16,Main and Crary,889
2018-10-04 08:17,Floral and Cleveland IB,889
2018-10-04 08:17,Floral and Cleveland IB,889
2018-10-04 08:17,Floral and Cleveland IB,889
2018-10-04 08:18,Floral and Cleveland IB,889
2018-10-04 08:18,Main and Front OB,42
2018-10-04 08:18,Floral and Burbank IB,889
2018-10-04 08:18,Floral and Burbank IB,889
2018-10-04 08:19,Floral and Willow IB,21
2018-10-04 08:19,Main and Front OB,42
2018-10-04 08:20,Main and Murray IB,42
2018-10-04 08:20,Floral and Harrison IB,21
2018-10-04 08:20,Floral and Harrison IB,21
2018-10-04 08:20,Main and Murray IB,42
2018-10-04 08:20,Main and Murray IB,42
2018-10-04 08:21,Main and Mather,42
2018-10-04 08:21,Main and Mather,42
2018-10-04 08:22,Main and Cedar IB,42
2018-10-04 08:22,Main and Cedar IB,42
2018-10-04 08:22,Main and Clarke IB,42
2018-10-04 08:23,Main and Schiller IB,42
2018-10-04 08:27,Floral and Cleveland IB,42
2018-10-04 08:31,Leroy St and Murray OB,43
2018-10-04 08:34,UDC,43
2018-10-04 08:37,Hawley IB,43
2018-10-04 08:39,Main and Murray IB,43
2018-10-04 08:39,Main and Murray IB,43
2018-10-04 08:39,Main and Murray IB,43
2018-10-04 08:39,Main and Mather,43
2018-10-04 08:39,Main and Mather,43
2018-10-04 08:40,Main and Mather,43
2018-10-04 08:41,Main and Clarke IB,43
2018-10-04 08:41,Main and Clarke IB,43
2018-10-04 08:42,Main and Schiller IB,43
2018-10-04 08:43,Main and Helen IB,43
2018-10-04 08:44,Main and Helen IB,43
2018-10-04 08:44,Main and Helen IB,43
2018-10-04 08:48,Main and Front OB,526
2018-10-04 08:49,Main and Murray IB,526
2018-10-04 08:51,Main and Cedar IB,526
2018-10-04 08:52,Main and Schiller IB,526
2018-10-04 08:52,Main and Schiller IB,526
2018-10-04 08:52,Main and Schiller IB,526
2018-10-04 08:52,Main and Schiller IB,526
2018-10-04 08:55,Floral and Burbank IB,526
2018-10-04 09:02,Hawley IB,37
2018-10-04 09:03,Main and Front OB,37
2018-10-04 09:04,Main and Murray IB,37
2018-10-04 09:04,Main and Murray IB,37
2018-10-04 09:04,Main and Murray IB,37
2018-10-04 09:04,Main and Murray IB,37
2018-10-04 09:06,Main and Clarke IB,37
2018-10-04 09:06,Main and Clarke IB,37
2018-10-04 09:08,Main and Murray IB,889
2018-10-04 09:08,Main and Murray IB,889
2018-10-04 09:09,Main and Murray IB,889
2018-10-04 09:09,Main and Murray IB,889
2018-10-04 09:09,Main and Mather,889
2018-10-04 09:09,Main and Mather,889
2018-10-04 09:09,Main and Mather,889
2018-10-04 09:10,Floral and Cleveland IB,37
2018-10-04 09:11,Main and Cedar IB,889
2018-10-04 09:11,Main and Cedar IB,889
2018-10-04 09:12,Main and Clarke IB,889
2018-10-04 09:12,Main and Schiller IB,889
2018-10-04 09:12,Main and Schiller IB,889
2018-10-04 09:12,Main and Schiller IB,889
2018-10-04 09:12,Main and Schiller IB,889
2018-10-04 09:12,Main and Schiller IB,889
2018-10-04 09:12,Main and Schiller IB,889
2018-10-04 09:12,Main and Schiller IB,889
2018-10-04 09:12,Main and Schiller IB,889
2018-10-04 09:13,Main and Schiller IB,889
2018-10-04 09:14,Union,42
2018-10-04 09:14,Main and Helen IB,889
2018-10-04 09:14,Main and Helen IB,889
