DateTime,StopName,VehicleID
2018-10-01 07:18,Main and Front OB,891
2018-10-01 07:19,Main and Murray IB,891
2018-10-01 07:19,Main and Murray IB,891
2018-10-01 07:19,Main and Murray IB,891
2018-10-01 07:19,Main and Murray IB,891
2018-10-01 07:19,Main and Murray IB,891
2018-10-01 07:19,Main and Murray IB,891
2018-10-01 07:19,Main and Murray IB,891
2018-10-01 07:19,Main and Murray IB,891
2018-10-01 07:19,Main and Murray IB,891
2018-10-01 07:20,Main and Mather,891
2018-10-01 07:20,Main and Mather,891
2018-10-01 07:20,Main and Mather,891
2018-10-01 07:20,Main and Mather,891
2018-10-01 07:20,Main and Mather,891
2018-10-01 07:20,Main and Mather,891
2018-10-01 07:22,Main and Schiller IB,891
2018-10-01 07:22,Main and Schiller IB,891
2018-10-01 07:22,Main and Schiller IB,891
2018-10-01 07:22,Main and Schiller IB,891
2018-10-01 07:22,Main and Schiller IB,891
2018-10-01 07:22,Main and Schiller IB,891
2018-10-01 07:22,Main and Schiller IB,891
2018-10-01 07:25,Floral and Cleveland IB,891
2018-10-01 07:25,Floral and Cleveland IB,891
2018-10-01 07:25,Floral and Cleveland IB,891
2018-10-01 07:25,Floral and Cleveland IB,891
2018-10-01 07:26,Floral and Burbank IB,891
2018-10-01 07:28,UDC IB,527
2018-10-01 07:33,Hawley IB,527
2018-10-01 07:33,Hawley IB,527
2018-10-01 07:35,Main and Murray IB,527
2018-10-01 07:35,Main and Murray IB,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:36,Main and Mather,527
2018-10-01 07:37,Main and Mather,527
2018-10-01 07:38,Main and Cedar IB,527
2018-10-01 07:39,Main and Clarke IB,527
2018-10-01 07:40,Main and Schiller IB,527
2018-10-01 07:40,Main and Schiller IB,527
2018-10-01 07:40,Main and Schiller IB,527
2018-10-01 07:40,Main and Schiller IB,527
2018-10-01 07:40,Main and Schiller IB,527
2018-10-01 07:40,Main and Schiller IB,527
2018-10-01 07:40,Main and Schiller IB,527
2018-10-01 07:40,Main and Schiller IB,527
2018-10-01 07:40,Main and Schiller IB,527
2018-10-01 07:40,Main and Schiller IB,527
2018-10-01 07:40,Main and Murray IB,890
2018-10-01 07:40,Main and Murray IB,890
2018-10-01 07:40,Main and Schiller IB,527
2018-10-01 07:41,Main and Mather,890
2018-10-01 07:41,Main and Mather,890
2018-10-01 07:42,Main and Cedar IB,890
2018-10-01 07:43,Main and Clarke IB,890
2018-10-01 07:43,Main and Clarke IB,890
2018-10-01 07:44,Main and Schiller IB,890
2018-10-01 07:44,Main and Schiller IB,890
2018-10-01 07:44,Main and Schiller IB,890
2018-10-01 07:45,Main and Schiller IB,890
2018-10-01 07:48,Main and Crary,890
2018-10-01 07:48,Main and Crary,890
2018-10-01 07:48,Hawley IB,54
2018-10-01 07:48,Hawley IB,54
2018-10-01 07:48,Hawley IB,54
2018-10-01 07:49,Main and Front OB,54
2018-10-01 07:49,Main and Front OB,54
2018-10-01 07:49,Main and Front OB,54
2018-10-01 07:50,Main and Murray IB,54
2018-10-01 07:50,Main and Murray IB,54
2018-10-01 07:50,Main and Murray IB,54
2018-10-01 07:50,Main and Murray IB,54
2018-10-01 07:50,Main and Murray IB,54
2018-10-01 07:50,Main and Murray IB,54
2018-10-01 07:50,Main and Murray IB,54
2018-10-01 07:51,Main and Mather,54
2018-10-01 07:51,Main and Mather,54
2018-10-01 07:51,Main and Mather,54
2018-10-01 07:51,Main and Mather,54
2018-10-01 07:52,Floral and Cook,890
2018-10-01 07:53,Main and Cedar IB,54
2018-10-01 07:53,Main and Cedar IB,54
2018-10-01 07:53,Main and Cedar IB,54
2018-10-01 07:53,Main and Cedar IB,54
2018-10-01 07:53,Main and Clarke IB,54
2018-10-01 07:53,Main and Clarke IB,54
2018-10-01 07:55,Main and Schiller IB,54
2018-10-01 07:55,Main and Schiller IB,54
2018-10-01 07:55,Main and Schiller IB,54
2018-10-01 07:55,Main and Schiller IB,54
2018-10-01 07:55,Main and Schiller IB,54
2018-10-01 07:56,Main and Helen IB,54
2018-10-01 07:58,Floral and Main IB,54
2018-10-01 07:59,Floral and Cleveland IB,54
2018-10-01 08:00,Floral and Willow IB,54
2018-10-01 08:00,Floral and Willow IB,54
2018-10-01 08:01,Floral and Harrison IB,54
2018-10-01 08:02,Floral and Cook,54
2018-10-01 08:06,UDC IB,43
2018-10-01 08:07,UDC IB,43
2018-10-01 08:07,UDC IB,43
2018-10-01 08:07,UDC IB,43
2018-10-01 08:09,Hawley IB,43
2018-10-01 08:09,Hawley IB,43
2018-10-01 08:09,Hawley IB,43
2018-10-01 08:10,Main and Front OB,43
2018-10-01 08:10,Main and Front OB,43
2018-10-01 08:12,Main and Murray IB,43
2018-10-01 08:12,Main and Murray IB,43
2018-10-01 08:12,Main and Murray IB,43
2018-10-01 08:12,Main and Murray IB,43
2018-10-01 08:12,Main and Murray IB,43
2018-10-01 08:12,Main and Murray IB,43
2018-10-01 08:12,Main and Murray IB,43
2018-10-01 08:12,Main and Murray IB,43
2018-10-01 08:12,Main and Murray IB,43
2018-10-01 08:12,Main and Cedar IB,527
2018-10-01 08:12,Main and Cedar IB,527
2018-10-01 08:13,Main and Mather,43
2018-10-01 08:13,Main and Mather,43
2018-10-01 08:13,Main and Mather,43
2018-10-01 08:13,Main and Mather,43
2018-10-01 08:13,Main and Clarke IB,527
2018-10-01 08:13,Main and Clarke IB,527
2018-10-01 08:15,Main and Schiller IB,527
2018-10-01 08:15,Main and Schiller IB,527
2018-10-01 08:15,Main and Schiller IB,527
2018-10-01 08:15,Main and Schiller IB,527
2018-10-01 08:15,Main and Schiller IB,527
2018-10-01 08:15,Main and Schiller IB,527
2018-10-01 08:15,Main and Schiller IB,527
2018-10-01 08:16,Main and Helen IB,43
2018-10-01 08:17,Floral and Main IB,527
2018-10-01 08:28,Leroy St and Laurel OB,526
2018-10-01 08:30,Leroy St and Murray OB,526
2018-10-01 08:39,Main and Murray IB,526
2018-10-01 08:39,Main and Murray IB,526
2018-10-01 08:39,Main and Murray IB,526
2018-10-01 08:40,Main and Mather,526
2018-10-01 08:40,Main and Mather,526
2018-10-01 08:40,Main and Mather,526
2018-10-01 08:40,Main and Mather,526
2018-10-01 08:41,Main and Clarke IB,526
2018-10-01 08:42,Main and Schiller IB,526
2018-10-01 08:42,Main and Schiller IB,526
2018-10-01 08:42,Main and Schiller IB,526
2018-10-01 08:44,Main and Helen IB,526
2018-10-01 08:44,Main and Helen IB,526
2018-10-01 08:46,Union,43
2018-10-01 08:47,Floral and Harrison IB,526
2018-10-01 08:59,Leroy St and Chestnut OB,43
2018-10-01 08:59,Leroy St and Chestnut OB,43
2018-10-01 09:02,Hawley IB,54
2018-10-01 09:02,Hawley IB,54
2018-10-01 09:02,Hawley IB,54
2018-10-01 09:02,Hawley IB,54
2018-10-01 09:03,Main and Front OB,54
2018-10-01 09:03,Main and Front OB,54
2018-10-01 09:03,UDC,43
2018-10-01 09:03,UDC,43
2018-10-01 09:04,Main and Murray IB,54
2018-10-01 09:04,Main and Murray IB,54
2018-10-01 09:04,Main and Murray IB,54
2018-10-01 09:04,Main and Murray IB,54
2018-10-01 09:04,Main and Murray IB,54
2018-10-01 09:04,Main and Murray IB,54
2018-10-01 09:04,Main and Murray IB,54
2018-10-01 09:04,Main and Murray IB,54
2018-10-01 09:04,Main and Murray IB,54
2018-10-01 09:04,UDC,43
2018-10-01 09:04,Main and Murray IB,54
2018-10-01 09:04,UDC,43
2018-10-01 09:05,Main and Mather,54
2018-10-01 09:05,Main and Mather,54
