DateTime,StopName,VehicleID
10/2/2018 7:35,Main and Murray IB,527
10/2/2018 7:35,Main and Murray IB,527
10/2/2018 7:37,Main and Mather,527
10/2/2018 7:37,Main and Mather,527
10/2/2018 7:37,Main and Mather,527
10/2/2018 7:37,Main and Mather,527
10/2/2018 7:37,Main and Mather,527
10/2/2018 7:37,Main and Mather,527
10/2/2018 7:40,Main and Schiller IB,54
10/2/2018 7:42,Floral and Cleveland IB,527
10/2/2018 7:43,Union,889
10/2/2018 7:47,UDC IB,528
10/2/2018 7:47,UDC IB,528
10/2/2018 7:48,UDC IB,528
10/2/2018 7:49,Hawley IB,528
10/2/2018 7:49,Hawley IB,528
10/2/2018 7:49,Hawley IB,528
10/2/2018 7:49,Hawley IB,528
10/2/2018 7:52,Main and Murray IB,528
10/2/2018 7:52,Main and Murray IB,528
10/2/2018 7:52,Main and Murray IB,528
10/2/2018 7:53,Main and Mather,528
10/2/2018 7:53,Main and Mather,528
10/2/2018 7:53,Main and Mather,528
10/2/2018 7:53,Main and Mather,528
10/2/2018 7:53,Main and Mather,528
10/2/2018 7:54,Main and Mather,528
10/2/2018 7:54,Main and Cedar IB,528
10/2/2018 7:54,Main and Cedar IB,528
10/2/2018 7:54,Main and Cedar IB,528
10/2/2018 7:55,Main and Clarke IB,528
10/2/2018 7:55,Main and Clarke IB,528
10/2/2018 7:56,Main and Schiller IB,528
10/2/2018 7:56,Main and Schiller IB,528
10/2/2018 7:56,Main and Schiller IB,528
10/2/2018 7:56,Main and Schiller IB,528
10/2/2018 7:56,Main and Schiller IB,528
10/2/2018 7:56,Main and Schiller IB,528
10/2/2018 7:56,Main and Schiller IB,528
10/2/2018 7:56,Main and Schiller IB,528
10/2/2018 7:56,Main and Schiller IB,528
10/2/2018 7:56,Main and Schiller IB,528
10/2/2018 7:57,Main and Schiller IB,528
10/2/2018 7:57,Main and Schiller IB,528
10/2/2018 7:57,Main and Schiller IB,528
10/2/2018 7:57,Main and Schiller IB,528
10/2/2018 7:57,Main and Schiller IB,528
10/2/2018 7:57,Main and Schiller IB,528
10/2/2018 7:57,Main and Schiller IB,528
10/2/2018 7:58,Leroy St and Front,891
10/2/2018 7:58,Leroy St and Front,891
10/2/2018 7:58,Leroy St and Front,891
10/2/2018 7:58,Leroy St and Front,891
10/2/2018 7:58,Leroy St and Front,891
10/2/2018 7:59,Main and Crary,528
10/2/2018 7:59,Main and Crary,528
10/2/2018 7:59,Leroy St and Murray IB,891
10/2/2018 7:59,Leroy St and Murray IB,891
10/2/2018 7:59,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Floral and Main IB,528
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Floral and Main IB,528
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Floral and Main IB,528
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:00,Leroy St and Murray IB,891
10/2/2018 8:01,Floral and Cleveland IB,528
10/2/2018 8:01,Floral and Cleveland IB,528
10/2/2018 8:01,Floral and Cleveland IB,528
10/2/2018 8:02,UDC IB,889
10/2/2018 8:02,UDC IB,889
10/2/2018 8:02,UDC IB,889
10/2/2018 8:02,UDC IB,889
10/2/2018 8:02,UDC IB,889
10/2/2018 8:02,UDC IB,889
10/2/2018 8:02,UDC IB,889
10/2/2018 8:02,UDC IB,889
10/2/2018 8:02,Leroy St and Laurel IB,891
10/2/2018 8:02,Floral and Willow IB,528
10/2/2018 8:02,Floral and Willow IB,528
10/2/2018 8:02,UDC IB,889
10/2/2018 8:02,UDC IB,889
10/2/2018 8:03,UDC IB,889
10/2/2018 8:03,UDC IB,889
10/2/2018 8:03,UDC IB,889
10/2/2018 8:03,Floral and Roberts OB,528
10/2/2018 8:04,Floral and Harrison IB,528
10/2/2018 8:05,UDC IB,889
10/2/2018 8:05,Floral and Cook,528
10/2/2018 8:05,UDC,889
10/2/2018 8:07,Hawley IB,889
10/2/2018 8:07,Hawley IB,889
10/2/2018 8:07,Hawley IB,889
10/2/2018 8:08,Main and Front OB,889
10/2/2018 8:09,Main and Front OB,889
10/2/2018 8:09,Main and Cedar IB,527
10/2/2018 8:09,Main and Cedar IB,527
10/2/2018 8:09,Main and Front OB,889
10/2/2018 8:10,Main and Clarke IB,527
10/2/2018 8:10,Main and Clarke IB,527
10/2/2018 8:10,Main and Clarke IB,527
10/2/2018 8:10,Main and Murray IB,889
10/2/2018 8:10,Main and Murray IB,889
10/2/2018 8:10,Main and Murray IB,889
10/2/2018 8:10,Main and Murray IB,889
10/2/2018 8:10,Main and Murray IB,889
10/2/2018 8:10,Main and Murray IB,889
10/2/2018 8:10,Main and Murray IB,889
10/2/2018 8:10,Main and Murray IB,889
10/2/2018 8:10,Main and Murray IB,889
10/2/2018 8:10,Main and Murray IB,889
10/2/2018 8:10,Main and Murray IB,889
10/2/2018 8:11,Main and Schiller IB,527
10/2/2018 8:11,Main and Schiller IB,527
10/2/2018 8:11,Main and Schiller IB,527
10/2/2018 8:11,Main and Schiller IB,527
10/2/2018 8:11,Main and Schiller IB,527
10/2/2018 8:11,Main and Schiller IB,527
10/2/2018 8:12,Main and Schiller IB,527
10/2/2018 8:12,Main and Schiller IB,527
10/2/2018 8:12,Main and Schiller IB,527
10/2/2018 8:12,Main and Schiller IB,527
10/2/2018 8:12,Main and Mather,889
10/2/2018 8:12,Main and Mather,889
10/2/2018 8:12,Main and Mather,889
10/2/2018 8:13,Main and Helen IB,527
10/2/2018 8:13,Main and Cedar IB,889
10/2/2018 8:13,Main and Cedar IB,889
10/2/2018 8:13,Main and Cedar IB,889
10/2/2018 8:13,Main and Clarke IB,889
10/2/2018 8:15,Main and Schiller IB,889
10/2/2018 8:15,Main and Schiller IB,889
10/2/2018 8:15,Main and Schiller IB,889
10/2/2018 8:15,Main and Schiller IB,889
10/2/2018 8:15,Floral and Cleveland IB,527
10/2/2018 8:16,Floral and Burbank IB,527
10/2/2018 8:19,Main and Murray IB,37
10/2/2018 8:19,Main and Murray IB,37
10/2/2018 8:19,Main and Murray IB,37
10/2/2018 8:19,Main and Murray IB,37
10/2/2018 8:19,Main and Murray IB,37
10/2/2018 8:19,Main and Murray IB,37
10/2/2018 8:19,Main and Murray IB,37
10/2/2018 8:19,Floral and Harrison IB,889
10/2/2018 8:20,Main and Mather,37
10/2/2018 8:20,Main and Mather,37
10/2/2018 8:20,Main and Mather,37
10/2/2018 8:21,Main and Cedar IB,37
10/2/2018 8:21,Main and Cedar IB,37
10/2/2018 8:21,Main and Cedar IB,37
10/2/2018 8:21,Main and Cedar IB,37
10/2/2018 8:22,Main and Clarke IB,37
10/2/2018 8:23,Main and Schiller IB,37
10/2/2018 8:23,Main and Schiller IB,37
10/2/2018 8:23,Main and Schiller IB,37
10/2/2018 8:23,Main and Schiller IB,37
10/2/2018 8:23,Main and Schiller IB,37
10/2/2018 8:25,Main and Helen IB,37
10/2/2018 8:25,Main and Helen IB,37
10/2/2018 8:39,Main and Murray IB,54
10/2/2018 8:39,Main and Murray IB,54
10/2/2018 8:39,Main and Murray IB,54
10/2/2018 8:39,Main and Murray IB,54
10/2/2018 8:40,Main and Mather,54
10/2/2018 8:40,Main and Mather,54
10/2/2018 8:41,Main and Cedar IB,54
10/2/2018 8:42,Main and Clarke IB,54
10/2/2018 8:44,Main and Helen IB,54
10/2/2018 8:47,Main and Front OB,526
10/2/2018 8:47,Main and Front OB,526
10/2/2018 8:47,Floral and Burbank IB,54
10/2/2018 8:49,Main and Cedar IB,526
10/2/2018 8:50,Main and Schiller IB,526
10/2/2018 8:50,Main and Schiller IB,526
10/2/2018 8:50,Main and Schiller IB,526
10/2/2018 8:51,Main and Schiller IB,526
10/2/2018 8:53,Floral and Cleveland IB,526
10/2/2018 8:53,Floral and Cleveland IB,526
10/2/2018 8:56,Floral and New York,526
10/2/2018 8:56,Union,54
